country,memberships
http://www.wikidata.org/entity/Q826,United Nations | Commonwealth of Nations | UNESCO | World Health Organization | World Trade Organization | Interpol | Universal Postal Union | Organisation of Islamic Cooperation | World Meteorological Organization | Treaty on the Non-Proliferation of Nuclear Weapons | Asian Development Bank | International Bank for Reconstruction and Development | International Telecommunication Union | Alliance of Small Island States | World Customs Organization | International Finance Corporation | International Development Association | Organisation for the Prohibition of Chemical Weapons | Multilateral Investment Guarantee Agency
http://www.wikidata.org/entity/Q833,United Nations | Association of Southeast Asian Nations | Commonwealth of Nations | UNESCO | World Health Organization | World Trade Organization | Interpol | Universal Postal Union | Organisation of Islamic Cooperation | International Civil Defence Organisation | World Meteorological Organization | Asia-Pacific Economic Cooperation | Treaty on the Non-Proliferation of Nuclear Weapons | Asian Development Bank | International Bank for Reconstruction and Development | International Hydrographic Organization | International Telecommunication Union | World Customs Organization | International Finance Corporation | International Development Association | Organisation for the Prohibition of Chemical Weapons | International Centre for Settlement of Investment Disputes | Multilateral Investment Guarantee Agency | Group on Earth Observations | ASEAN Regional Forum
http://www.wikidata.org/entity/Q836,United Nations | Association of Southeast Asian Nations | UNESCO | World Health Organization | World Trade Organization | Interpol | Universal Postal Union | World Meteorological Organization | Asian Development Bank | International Bank for Reconstruction and Development | International Hydrographic Organization | International Telecommunication Union | World Customs Organization | International Finance Corporation | Bay of Bengal Initiative for Multi-Sectoral Technical and Economic Cooperation | International Development Association | Organisation for the Prohibition of Chemical Weapons | Multilateral Investment Guarantee Agency | ASEAN Regional Forum
http://www.wikidata.org/entity/Q183,"European Union | United Nations | World Bank | NATO | International Monetary Fund | UNESCO | World Health Organization | World Trade Organization | eurozone | Interpol | Council of Europe | European Atomic Energy Community | European Economic Area | Universal Postal Union | G20 | G8 | Organization for Economic Cooperation and Development | International Atomic Energy Agency | European Space Agency | Visa Waiver Program | International Labour Organization | UN Tourism | Organization for Security and Co-operation in Europe | Food and Agriculture Organization | International Civil Aviation Organization | European Air Transport Command | European Southern Observatory | European Coal and Steel Community | World Meteorological Organization | World Intellectual Property Organization | Antarctic Treaty System | European Convention on Human Rights | Treaty on the Non-Proliferation of Nuclear Weapons | Asian Development Bank | Western European Union | International Bank for Reconstruction and Development | General Agreement on Tariffs and Trade | International Maritime Organization | United Nations Framework Convention on Climate Change | Berne Convention for the Protection of Literary and Artistic Works | International Hydrographic Organization | United Nations Convention to Combat Desertification | African Development Bank | Comprehensive Nuclear-Test-Ban Treaty Organization | International Telecommunication Union | United Nations–African Union Hybrid Operation in Darfur | United Nations Industrial Development Organization | International Centre for Migration Policy Development | Organisation for Joint Armament Cooperation | Weimar Triangle | World Customs Organization | International Finance Corporation | Eurocontrol | International Fund for Agricultural Development | International Commission for the Protection of the Danube River | Australia Group | Council of the Baltic Sea States | International Holocaust Remembrance Alliance | International Energy Agency | International Development Association | G4 nations | Organisation for the Prohibition of Chemical Weapons | International Centre for Settlement of Investment Disputes | International Military Sports Council | Multilateral Investment Guarantee Agency | Paris Charter | Convention on the Rights of Persons with Disabilities | Missile Technology Control Regime | European Payments Union | Nuclear Suppliers Group | IT Planning Council | International Commission for the Protection of the Rhine | G7 | Treaty on Open Skies | Schengen Area | Economic, Monetary and Social Union | Caribbean Development Bank | Movement Coordination Centre Europe | Group on Earth Observations | Q131720477"
http://www.wikidata.org/entity/Q184,United Nations | Commonwealth of Independent States | UNESCO | World Health Organization | Interpol | Universal Postal Union | Organization for Security and Co-operation in Europe | Non-Aligned Movement | International Civil Defence Organisation | Union State | World Meteorological Organization | Treaty on the Non-Proliferation of Nuclear Weapons | International Bank for Reconstruction and Development | Eastern Partnership | Collective Security Treaty Organization | International Telecommunication Union | Eurasian Economic Community | World Customs Organization | International Finance Corporation | Organisation for the Prohibition of Chemical Weapons | International Centre for Settlement of Investment Disputes | Multilateral Investment Guarantee Agency | Nuclear Suppliers Group | Commonwealth of Independent States Free Trade Area | Treaty on Open Skies
http://www.wikidata.org/entity/Q837,United Nations | UNESCO | World Health Organization | World Trade Organization | Interpol | Universal Postal Union | World Meteorological Organization | Treaty on the Non-Proliferation of Nuclear Weapons | Asian Development Bank | International Bank for Reconstruction and Development | International Telecommunication Union | United Nations–African Union Hybrid Operation in Darfur | World Customs Organization | International Finance Corporation | Bay of Bengal Initiative for Multi-Sectoral Technical and Economic Cooperation | International Development Association | Organisation for the Prohibition of Chemical Weapons | International Centre for Settlement of Investment Disputes | Multilateral Investment Guarantee Agency | Group on Earth Observations
http://www.wikidata.org/entity/Q842,United Nations | League of Arab States | UNESCO | World Health Organization | World Trade Organization | Interpol | Universal Postal Union | Organisation of Islamic Cooperation | International Civil Defence Organisation | World Meteorological Organization | World Intellectual Property Organization | Treaty on the Non-Proliferation of Nuclear Weapons | International Bank for Reconstruction and Development | International Maritime Organization | United Nations Convention on the Law of the Sea | Cooperation Council for the Arab States of the Persian Gulf | International Hydrographic Organization | International Telecommunication Union | International Renewable Energy Agency | International Organization for Migration | World Customs Organization | Arab Monetary Fund | International Finance Corporation | International Fund for Agricultural Development | International Development Association | Organisation for the Prohibition of Chemical Weapons | International Centre for Settlement of Investment Disputes | Multilateral Investment Guarantee Agency | Arab Fund for Economic and Social Development | Arab Bank for Economic Development in Africa | Arab Information and Communication Technologies Organization | Group on Earth Observations | Q12183902
http://www.wikidata.org/entity/Q843,United Nations | Commonwealth of Nations | UNESCO | World Health Organization | World Trade Organization | Interpol | Universal Postal Union | Organisation of Islamic Cooperation | International Civil Defence Organisation | World Meteorological Organization | Asian Development Bank | states with nuclear weapons | International Bank for Reconstruction and Development | International Hydrographic Organization | Southeast Asia Treaty Organization | International Telecommunication Union | United Nations–African Union Hybrid Operation in Darfur | Shanghai Cooperation Organisation | World Customs Organization | International Finance Corporation | Organisation for the Prohibition of Chemical Weapons | International Centre for Settlement of Investment Disputes | Multilateral Investment Guarantee Agency | Group on Earth Observations | ASEAN Regional Forum
http://www.wikidata.org/entity/Q846,United Nations | League of Arab States | UNESCO | World Health Organization | World Trade Organization | Interpol | Universal Postal Union | Organisation of Islamic Cooperation | International Civil Defence Organisation | World Meteorological Organization | Treaty on the Non-Proliferation of Nuclear Weapons | International Bank for Reconstruction and Development | International Hydrographic Organization | International Telecommunication Union | World Customs Organization | Arab Monetary Fund | International Finance Corporation | Organisation for the Prohibition of Chemical Weapons | International Centre for Settlement of Investment Disputes | Multilateral Investment Guarantee Agency | Arab Fund for Economic and Social Development | Arab Bank for Economic Development in Africa
http://www.wikidata.org/entity/Q189,United Nations | NATO | UNESCO | World Health Organization | World Trade Organization | Interpol | Council of Europe | European Economic Area | Universal Postal Union | Organization for Economic Cooperation and Development | Visa Waiver Program | Organization for Security and Co-operation in Europe | Nordic Council | European Free Trade Association | World Meteorological Organization | Treaty on the Non-Proliferation of Nuclear Weapons | International Bank for Reconstruction and Development | International Hydrographic Organization | International Telecommunication Union | World Customs Organization | International Finance Corporation | Arctic Council | Australia Group | Council of the Baltic Sea States | International Development Association | Organisation for the Prohibition of Chemical Weapons | International Centre for Settlement of Investment Disputes | Multilateral Investment Guarantee Agency | Missile Technology Control Regime | European Payments Union | Nuclear Suppliers Group | Treaty on Open Skies | Schengen Area | Barents Euro-Arctic Council | Group on Earth Observations
http://www.wikidata.org/entity/Q191,European Union | United Nations | NATO | UNESCO | World Health Organization | World Trade Organization | Interpol | Council of Europe | European Economic Area | Universal Postal Union | League of Nations | Organization for Economic Cooperation and Development | International Atomic Energy Agency | Visa Waiver Program | Organization for Security and Co-operation in Europe | World Meteorological Organization | Treaty on the Non-Proliferation of Nuclear Weapons | International Bank for Reconstruction and Development | International Hydrographic Organization | International Telecommunication Union | World Customs Organization | International Finance Corporation | Eurocontrol | Baltic Assembly | Australia Group | Council of the Baltic Sea States | International Holocaust Remembrance Alliance | International Energy Agency | International Development Association | Organisation for the Prohibition of Chemical Weapons | International Centre for Settlement of Investment Disputes | Multilateral Investment Guarantee Agency | Nuclear Suppliers Group | Strategic Airlift Capability | Treaty on Open Skies | Schengen Area | Nordic Battle Group | Movement Coordination Centre Europe | Group on Earth Observations | Q131720477
http://www.wikidata.org/entity/Q211,European Union | United Nations | NATO | UNESCO | World Health Organization | World Trade Organization | Interpol | Council of Europe | Universal Postal Union | Organization for Economic Cooperation and Development | Visa Waiver Program | Organization for Security and Co-operation in Europe | World Meteorological Organization | Treaty on the Non-Proliferation of Nuclear Weapons | International Bank for Reconstruction and Development | International Hydrographic Organization | International Telecommunication Union | World Customs Organization | International Finance Corporation | Eurocontrol | Baltic Assembly | Australia Group | Council of the Baltic Sea States | International Holocaust Remembrance Alliance | International Development Association | Organisation for the Prohibition of Chemical Weapons | International Centre for Settlement of Investment Disputes | Multilateral Investment Guarantee Agency | Nuclear Suppliers Group | Treaty on Open Skies | Schengen Area | Nordic Battle Group | Movement Coordination Centre Europe | Group on Earth Observations
http://www.wikidata.org/entity/Q851,United Nations | League of Arab States | Organization of the Petroleum Exporting Countries | UNESCO | World Health Organization | World Trade Organization | Interpol | Universal Postal Union | G20 | Organisation of Islamic Cooperation | International Civil Defence Organisation | World Meteorological Organization | Treaty on the Non-Proliferation of Nuclear Weapons | International Bank for Reconstruction and Development | Cooperation Council for the Arab States of the Persian Gulf | International Hydrographic Organization | African Development Bank | International Telecommunication Union | World Customs Organization | Arab Monetary Fund | International Finance Corporation | International Development Association | Organisation for the Prohibition of Chemical Weapons | International Centre for Settlement of Investment Disputes | Multilateral Investment Guarantee Agency | Arab Fund for Economic and Social Development | Arab Bank for Economic Development in Africa | Asian Infrastructure Investment Bank
http://www.wikidata.org/entity/Q854,United Nations | Commonwealth of Nations | UNESCO | World Health Organization | World Trade Organization | Interpol | Universal Postal Union | World Meteorological Organization | Treaty on the Non-Proliferation of Nuclear Weapons | Asian Development Bank | International Bank for Reconstruction and Development | International Hydrographic Organization | International Telecommunication Union | World Customs Organization | International Finance Corporation | Bay of Bengal Initiative for Multi-Sectoral Technical and Economic Cooperation | International Development Association | Organisation for the Prohibition of Chemical Weapons | International Centre for Settlement of Investment Disputes | Multilateral Investment Guarantee Agency | ASEAN Regional Forum
http://www.wikidata.org/entity/Q858,United Nations | League of Arab States | UNESCO | World Health Organization | Interpol | Universal Postal Union | Organisation of Islamic Cooperation | International Civil Defence Organisation | World Meteorological Organization | Treaty on the Non-Proliferation of Nuclear Weapons | International Bank for Reconstruction and Development | International Hydrographic Organization | International Telecommunication Union | World Customs Organization | Arab Monetary Fund | International Finance Corporation | International Development Association | Organisation for the Prohibition of Chemical Weapons | International Centre for Settlement of Investment Disputes | Multilateral Investment Guarantee Agency | Arab Fund for Economic and Social Development | Arab Bank for Economic Development in Africa
http://www.wikidata.org/entity/Q863,United Nations | Commonwealth of Independent States | UNESCO | World Health Organization | Interpol | Universal Postal Union | Organisation of Islamic Cooperation | Organization for Security and Co-operation in Europe | International Civil Defence Organisation | World Meteorological Organization | Treaty on the Non-Proliferation of Nuclear Weapons | Asian Development Bank | International Bank for Reconstruction and Development | Collective Security Treaty Organization | International Telecommunication Union | Shanghai Cooperation Organisation | World Customs Organization | International Finance Corporation | International Development Association | Organisation for the Prohibition of Chemical Weapons | Multilateral Investment Guarantee Agency | Commonwealth of Independent States Free Trade Area | Central Asian Cooperation Organization | Group on Earth Observations
http://www.wikidata.org/entity/Q212,United Nations
http://www.wikidata.org/entity/Q213,European Union | United Nations | NATO | UNESCO | World Health Organization | World Trade Organization | Interpol | Council of Europe | Universal Postal Union | Organization for Economic Cooperation and Development | European Space Agency | CERN | Visa Waiver Program | Organization for Security and Co-operation in Europe | European Southern Observatory | World Meteorological Organization | Antarctic Treaty System | International Bank for Reconstruction and Development | Visegrád Group | International Telecommunication Union | European Bank for Reconstruction and Development | International Centre for Migration Policy Development | World Customs Organization | International Finance Corporation | Eurocontrol | Australia Group | International Holocaust Remembrance Alliance | International Energy Agency | International Development Association | Organisation for the Prohibition of Chemical Weapons | International Centre for Settlement of Investment Disputes | Multilateral Investment Guarantee Agency | Missile Technology Control Regime | Nuclear Suppliers Group | Treaty on Open Skies | Schengen Area | Movement Coordination Centre Europe | Group on Earth Observations | Q131720477
http://www.wikidata.org/entity/Q214,European Union | United Nations | NATO | UNESCO | World Health Organization | World Trade Organization | Interpol | European Economic Area | Universal Postal Union | Organization for Economic Cooperation and Development | Visa Waiver Program | Organization for Security and Co-operation in Europe | International Civil Defence Organisation | World Meteorological Organization | Treaty on the Non-Proliferation of Nuclear Weapons | International Bank for Reconstruction and Development | Visegrád Group | International Telecommunication Union | International Centre for Migration Policy Development | World Customs Organization | International Finance Corporation | Eurocontrol | Australia Group | International Holocaust Remembrance Alliance | International Energy Agency | International Development Association | Organisation for the Prohibition of Chemical Weapons | International Centre for Settlement of Investment Disputes | Multilateral Investment Guarantee Agency | Nuclear Suppliers Group | Treaty on Open Skies | Schengen Area | Movement Coordination Centre Europe | Group on Earth Observations | Q131720477
http://www.wikidata.org/entity/Q865,United Nations | World Trade Organization | United Nations Security Council | Visa Waiver Program | Asia-Pacific Economic Cooperation | Asian Development Bank | Central American Bank for Economic Integration | Western and Central Pacific Fisheries Commission | Inter-American Tropical Tuna Commission | Commission for the Conservation of Southern Bluefin Tuna
http://www.wikidata.org/entity/Q869,United Nations | Association of Southeast Asian Nations | UNESCO | World Health Organization | World Trade Organization | Interpol | Universal Postal Union | World Meteorological Organization | Asia-Pacific Economic Cooperation | Treaty on the Non-Proliferation of Nuclear Weapons | Asian Development Bank | International Bank for Reconstruction and Development | International Hydrographic Organization | Southeast Asia Treaty Organization | International Telecommunication Union | United Nations–African Union Hybrid Operation in Darfur | World Customs Organization | International Finance Corporation | Bay of Bengal Initiative for Multi-Sectoral Technical and Economic Cooperation | International Development Association | Organisation for the Prohibition of Chemical Weapons | Multilateral Investment Guarantee Agency | Group on Earth Observations | ASEAN Regional Forum
http://www.wikidata.org/entity/Q874,United Nations | Commonwealth of Independent States | UNESCO | World Health Organization | Interpol | Universal Postal Union | Organisation of Islamic Cooperation | Organization for Security and Co-operation in Europe | World Meteorological Organization | Treaty on the Non-Proliferation of Nuclear Weapons | Asian Development Bank | International Bank for Reconstruction and Development | International Telecommunication Union | Organization of Turkic States | World Customs Organization | International Finance Corporation | Organisation for the Prohibition of Chemical Weapons | International Centre for Settlement of Investment Disputes | Multilateral Investment Guarantee Agency
http://www.wikidata.org/entity/Q878,United Nations | League of Arab States | Organization of the Petroleum Exporting Countries | UNESCO | World Health Organization | World Trade Organization | Interpol | Universal Postal Union | Organisation of Islamic Cooperation | International Civil Defence Organisation | World Meteorological Organization | Treaty on the Non-Proliferation of Nuclear Weapons | International Bank for Reconstruction and Development | International Hydrographic Organization | BRICS | African Development Bank | International Telecommunication Union | World Customs Organization | Arab Monetary Fund | International Finance Corporation | International Development Association | Organisation for the Prohibition of Chemical Weapons | International Centre for Settlement of Investment Disputes | Multilateral Investment Guarantee Agency | Arab Fund for Economic and Social Development | Arab Bank for Economic Development in Africa | Group on Earth Observations
http://www.wikidata.org/entity/Q881,United Nations | Association of Southeast Asian Nations | UNESCO | World Health Organization | World Trade Organization | Interpol | Universal Postal Union | Organisation internationale de la Francophonie | World Meteorological Organization | Asia-Pacific Economic Cooperation | Treaty on the Non-Proliferation of Nuclear Weapons | Asian Development Bank | International Bank for Reconstruction and Development | COMECON | International Hydrographic Organization | International Telecommunication Union | World Customs Organization | International Finance Corporation | International Development Association | Organisation for the Prohibition of Chemical Weapons | Multilateral Investment Guarantee Agency | Group on Earth Observations | ASEAN Regional Forum
http://www.wikidata.org/entity/Q884,United Nations | UNESCO | World Health Organization | World Trade Organization | Interpol | Universal Postal Union | G20 | Organization for Economic Cooperation and Development | Visa Waiver Program | International Civil Defence Organisation | World Meteorological Organization | Asia-Pacific Economic Cooperation | Antarctic Treaty System | Treaty on the Non-Proliferation of Nuclear Weapons | Asian Development Bank | International Bank for Reconstruction and Development | International Hydrographic Organization | African Development Bank | United Nations–African Union Hybrid Operation in Darfur | World Customs Organization | International Finance Corporation | Australia Group | International Energy Agency | International Development Association | Organisation for the Prohibition of Chemical Weapons | International Centre for Settlement of Investment Disputes | Multilateral Investment Guarantee Agency | Missile Technology Control Regime | Nuclear Suppliers Group | Group on Earth Observations | ASEAN Regional Forum
http://www.wikidata.org/entity/Q889,United Nations
http://www.wikidata.org/entity/Q902,United Nations | Commonwealth of Nations | UNESCO | World Health Organization | World Trade Organization | Interpol | Universal Postal Union | Organisation of Islamic Cooperation | South Asian Association for Regional Cooperation | World Meteorological Organization | Treaty on the Non-Proliferation of Nuclear Weapons | Asian Development Bank | International Bank for Reconstruction and Development | International Hydrographic Organization | International Telecommunication Union | United Nations–African Union Hybrid Operation in Darfur | World Customs Organization | International Finance Corporation | Bay of Bengal Initiative for Multi-Sectoral Technical and Economic Cooperation | International Development Association | Organisation for the Prohibition of Chemical Weapons | International Centre for Settlement of Investment Disputes | Multilateral Investment Guarantee Agency | Group on Earth Observations | ASEAN Regional Forum
http://www.wikidata.org/entity/Q912,"United Nations | African Union | UNESCO | World Health Organization | World Trade Organization | Interpol | Universal Postal Union | Organisation of Islamic Cooperation | Organisation internationale de la Francophonie | International Civil Defence Organisation | World Meteorological Organization | Treaty on the Non-Proliferation of Nuclear Weapons | International Bank for Reconstruction and Development | Economic Community of West African States | Organisation of African, Caribbean and Pacific States | African Development Bank | International Telecommunication Union | United Nations–African Union Hybrid Operation in Darfur | World Customs Organization | International Finance Corporation | International Development Association | Organisation for the Prohibition of Chemical Weapons | International Centre for Settlement of Investment Disputes | Multilateral Investment Guarantee Agency | OHADA | AFRISTAT | African Groundnut Council | Group on Earth Observations | African Continental Free Trade Area"
http://www.wikidata.org/entity/Q215,European Union | United Nations | NATO | UNESCO | World Health Organization | World Trade Organization | Interpol | Council of Europe | Universal Postal Union | Organization for Economic Cooperation and Development | Visa Waiver Program | Organization for Security and Co-operation in Europe | World Meteorological Organization | Treaty on the Non-Proliferation of Nuclear Weapons | International Bank for Reconstruction and Development | International Hydrographic Organization | International Telecommunication Union | International Centre for Migration Policy Development | World Customs Organization | International Finance Corporation | Eurocontrol | Australia Group | International Holocaust Remembrance Alliance | International Development Association | Organisation for the Prohibition of Chemical Weapons | International Centre for Settlement of Investment Disputes | Multilateral Investment Guarantee Agency | Nuclear Suppliers Group | Strategic Airlift Capability | Treaty on Open Skies | Schengen Area | Movement Coordination Centre Europe | Group on Earth Observations
http://www.wikidata.org/entity/Q217,United Nations | Commonwealth of Independent States | UNESCO | World Health Organization | World Trade Organization | Interpol | Council of Europe | Universal Postal Union | Organization for Security and Co-operation in Europe | Organisation internationale de la Francophonie | World Meteorological Organization | Treaty on the Non-Proliferation of Nuclear Weapons | International Bank for Reconstruction and Development | GUAM Organization for Democracy and Economic Development | International Telecommunication Union | Organization of the Black Sea Economic Cooperation | World Customs Organization | International Finance Corporation | Eurocontrol | International Development Association | Organisation for the Prohibition of Chemical Weapons | International Centre for Settlement of Investment Disputes | Multilateral Investment Guarantee Agency | Commonwealth of Independent States Free Trade Area | Group on Earth Observations
http://www.wikidata.org/entity/Q218,European Union | United Nations | NATO | UNESCO | World Health Organization | World Trade Organization | Interpol | Council of Europe | Universal Postal Union | Warsaw Pact | European Space Agency | Organization for Security and Co-operation in Europe | Organisation internationale de la Francophonie | World Meteorological Organization | Treaty on the Non-Proliferation of Nuclear Weapons | International Bank for Reconstruction and Development | COMECON | International Hydrographic Organization | International Telecommunication Union | Organization of the Black Sea Economic Cooperation | International Centre for Migration Policy Development | World Customs Organization | International Finance Corporation | Eurocontrol | Australia Group | International Holocaust Remembrance Alliance | International Development Association | Organisation for the Prohibition of Chemical Weapons | International Centre for Settlement of Investment Disputes | Multilateral Investment Guarantee Agency | Nuclear Suppliers Group | Strategic Airlift Capability | Treaty on Open Skies | Schengen Area | Movement Coordination Centre Europe | Group on Earth Observations | Q131720477
http://www.wikidata.org/entity/Q219,European Union | United Nations | NATO | UNESCO | World Health Organization | World Trade Organization | Interpol | Council of Europe | Universal Postal Union | Warsaw Pact | Organization for Security and Co-operation in Europe | Organisation internationale de la Francophonie | World Meteorological Organization | Antarctic Treaty System | Treaty on the Non-Proliferation of Nuclear Weapons | International Bank for Reconstruction and Development | COMECON | International Telecommunication Union | Organization of the Black Sea Economic Cooperation | International Centre for Migration Policy Development | World Customs Organization | International Finance Corporation | Eurocontrol | Australia Group | International Holocaust Remembrance Alliance | Organisation for the Prohibition of Chemical Weapons | International Centre for Settlement of Investment Disputes | Multilateral Investment Guarantee Agency | Missile Technology Control Regime | Nuclear Suppliers Group | Strategic Airlift Capability | Treaty on Open Skies | Schengen Area | Movement Coordination Centre Europe | Group on Earth Observations | Q131720477
http://www.wikidata.org/entity/Q916,"United Nations | African Union | Organization of the Petroleum Exporting Countries | UNESCO | World Health Organization | World Trade Organization | Interpol | Universal Postal Union | World Meteorological Organization | Community of Portuguese Language Countries | Treaty on the Non-Proliferation of Nuclear Weapons | Economic Community of Central African States | International Bank for Reconstruction and Development | Organisation of African, Caribbean and Pacific States | African Development Bank | International Telecommunication Union | International Renewable Energy Agency | World Customs Organization | International Finance Corporation | Southern African Development Community | International Development Association | Organisation for the Prohibition of Chemical Weapons | Multilateral Investment Guarantee Agency | Gulf of Guinea Commission | African Continental Free Trade Area"
http://www.wikidata.org/entity/Q917,United Nations | UNESCO | World Health Organization | Interpol | Universal Postal Union | World Meteorological Organization | Treaty on the Non-Proliferation of Nuclear Weapons | Asian Development Bank | International Bank for Reconstruction and Development | International Telecommunication Union | World Customs Organization | International Finance Corporation | Bay of Bengal Initiative for Multi-Sectoral Technical and Economic Cooperation | International Development Association | Organisation for the Prohibition of Chemical Weapons | Multilateral Investment Guarantee Agency
http://www.wikidata.org/entity/Q921,United Nations | Association of Southeast Asian Nations | Commonwealth of Nations | UNESCO | World Health Organization | World Trade Organization | Interpol | Universal Postal Union | Visa Waiver Program | Organisation of Islamic Cooperation | World Meteorological Organization | Asia-Pacific Economic Cooperation | Treaty on the Non-Proliferation of Nuclear Weapons | Asian Development Bank | International Bank for Reconstruction and Development | International Hydrographic Organization | International Telecommunication Union | World Customs Organization | Organisation for the Prohibition of Chemical Weapons | International Centre for Settlement of Investment Disputes | ASEAN Regional Forum
http://www.wikidata.org/entity/Q924,"United Nations | African Union | Commonwealth of Nations | UNESCO | World Health Organization | World Trade Organization | Interpol | Universal Postal Union | World Meteorological Organization | Treaty on the Non-Proliferation of Nuclear Weapons | International Bank for Reconstruction and Development | Organisation of African, Caribbean and Pacific States | African Development Bank | International Telecommunication Union | United Nations–African Union Hybrid Operation in Darfur | World Customs Organization | International Finance Corporation | Southern African Development Community | International Development Association | Organisation for the Prohibition of Chemical Weapons | International Centre for Settlement of Investment Disputes | Multilateral Investment Guarantee Agency | African Continental Free Trade Area"
http://www.wikidata.org/entity/Q928,United Nations | Association of Southeast Asian Nations | UNESCO | World Health Organization | World Trade Organization | Interpol | Universal Postal Union | International Civil Defence Organisation | World Meteorological Organization | Asia-Pacific Economic Cooperation | Treaty on the Non-Proliferation of Nuclear Weapons | Asian Development Bank | International Bank for Reconstruction and Development | International Hydrographic Organization | Southeast Asia Treaty Organization | International Telecommunication Union | World Customs Organization | International Finance Corporation | International Development Association | Organisation for the Prohibition of Chemical Weapons | International Centre for Settlement of Investment Disputes | Multilateral Investment Guarantee Agency | Group on Earth Observations | ASEAN Regional Forum
http://www.wikidata.org/entity/Q221,United Nations | NATO | UNESCO | World Health Organization | World Trade Organization | Interpol | Council of Europe | Universal Postal Union | Organization for Security and Co-operation in Europe | Organisation internationale de la Francophonie | World Meteorological Organization | Treaty on the Non-Proliferation of Nuclear Weapons | International Bank for Reconstruction and Development | International Telecommunication Union | International Centre for Migration Policy Development | World Customs Organization | International Finance Corporation | Eurocontrol | International Holocaust Remembrance Alliance | International Development Association | Organisation for the Prohibition of Chemical Weapons | International Centre for Settlement of Investment Disputes | Multilateral Investment Guarantee Agency
http://www.wikidata.org/entity/Q222,United Nations
http://www.wikidata.org/entity/Q224,European Union | United Nations | NATO | UNESCO | World Health Organization | World Trade Organization | Interpol | Council of Europe | Universal Postal Union | Organization for Security and Co-operation in Europe | World Meteorological Organization | Treaty on the Non-Proliferation of Nuclear Weapons | International Bank for Reconstruction and Development | International Hydrographic Organization | International Telecommunication Union | International Centre for Migration Policy Development | World Customs Organization | International Finance Corporation | Eurocontrol | Australia Group | International Holocaust Remembrance Alliance | International Development Association | Organisation for the Prohibition of Chemical Weapons | International Centre for Settlement of Investment Disputes | Multilateral Investment Guarantee Agency | Nuclear Suppliers Group | Treaty on Open Skies | Schengen Area | Movement Coordination Centre Europe | Group on Earth Observations
http://www.wikidata.org/entity/Q225,United Nations | UNESCO | World Health Organization | Interpol | Council of Europe | Universal Postal Union | Organization for Security and Co-operation in Europe | International Civil Defence Organisation | World Meteorological Organization | Treaty on the Non-Proliferation of Nuclear Weapons | International Bank for Reconstruction and Development | International Telecommunication Union | International Centre for Migration Policy Development | World Customs Organization | International Finance Corporation | Eurocontrol | International Development Association | Organisation for the Prohibition of Chemical Weapons | International Centre for Settlement of Investment Disputes | Multilateral Investment Guarantee Agency | Treaty on Open Skies
http://www.wikidata.org/entity/Q929,"United Nations | African Union | UNESCO | World Health Organization | World Trade Organization | Interpol | Universal Postal Union | Organisation internationale de la Francophonie | International Civil Defence Organisation | World Meteorological Organization | Treaty on the Non-Proliferation of Nuclear Weapons | Economic Community of Central African States | Bank of Central African States | International Bank for Reconstruction and Development | Organisation of African, Caribbean and Pacific States | African Development Bank | International Telecommunication Union | World Customs Organization | International Finance Corporation | International Development Association | Organisation for the Prohibition of Chemical Weapons | International Centre for Settlement of Investment Disputes | Multilateral Investment Guarantee Agency | Economic and Monetary Community of Central Africa | OHADA | Lake Chad Basin Commission | AFRISTAT | Group on Earth Observations | African Continental Free Trade Area"
http://www.wikidata.org/entity/Q945,"United Nations | African Union | Commonwealth of Nations | UNESCO | World Health Organization | World Trade Organization | Interpol | Universal Postal Union | Organisation of Islamic Cooperation | Organisation internationale de la Francophonie | International Civil Defence Organisation | World Meteorological Organization | Treaty on the Non-Proliferation of Nuclear Weapons | International Bank for Reconstruction and Development | Economic Community of West African States | Organisation of African, Caribbean and Pacific States | African Development Bank | International Telecommunication Union | United Nations–African Union Hybrid Operation in Darfur | World Customs Organization | International Finance Corporation | International Development Association | Organisation for the Prohibition of Chemical Weapons | International Centre for Settlement of Investment Disputes | Conseil de l'Entente | Multilateral Investment Guarantee Agency | OHADA | AFRISTAT | African Continental Free Trade Area"
http://www.wikidata.org/entity/Q948,United Nations | African Union | League of Arab States | International Monetary Fund | UNESCO | World Health Organization | World Trade Organization | Interpol | Universal Postal Union | International Atomic Energy Agency | Organisation of Islamic Cooperation | UN Tourism | International Civil Aviation Organization | Organisation internationale de la Francophonie | International Civil Defence Organisation | World Meteorological Organization | World Intellectual Property Organization | Treaty on the Non-Proliferation of Nuclear Weapons | International Bank for Reconstruction and Development | Union for the Mediterranean | International Maritime Organization | International Hydrographic Organization | African Development Bank | Arab Maghreb Union | International Telecommunication Union | United Nations–African Union Hybrid Operation in Darfur | World Customs Organization | Community of Sahel-Saharan States | Arab Monetary Fund | International Finance Corporation | International Development Association | Organisation for the Prohibition of Chemical Weapons | International Centre for Settlement of Investment Disputes | Multilateral Investment Guarantee Agency | Arab Fund for Economic and Social Development | Arab Bank for Economic Development in Africa | Group on Earth Observations | African Continental Free Trade Area
