country,countryLabel,iso2,iso3,area,population,life_expectancy,hdi,gdp_nominal,gdp_nominal_year,inception,driving_side_label,continents,governments,languages,currencies,border_count,memberships
http://www.wikidata.org/entity/Q1019,Madagascar,MG,MDG,587295,31964956,65.932,0.501,14954967604,2022-01-01 00:00:00+00:00,1960-01-01T00:00:00Z,right,Africa,republic,French | Malagasy,ariary,4,"United Nations | African Union | UNESCO | World Health Organization | World Trade Organization | Interpol | Universal Postal Union | Organisation internationale de la Francophonie | World Meteorological Organization | Treaty on the Non-Proliferation of Nuclear Weapons | International Bank for Reconstruction and Development | Organisation of African, Caribbean and Pacific States | African Development Bank | International Telecommunication Union | United Nations–African Union Hybrid Operation in Darfur | World Customs Organization | International Finance Corporation | Southern African Development Community | International Development Association | Organisation for the Prohibition of Chemical Weapons | International Centre for Settlement of Investment Disputes | Multilateral Investment Guarantee Agency | Indian Ocean Commission | AFRISTAT | Group on Earth Observations | African Continental Free Trade Area"
http://www.wikidata.org/entity/Q1020,Malawi,MW,MWI,118484,17563749,63.223,0.512,13164667627,2022-01-01 00:00:00+00:00,1964-07-06T00:00:00Z,left,Africa,,English | Chewa | Tumbuka,Malawian kwacha,3,"United Nations | African Union | Commonwealth of Nations | UNESCO | World Health Organization | World Trade Organization | Interpol | Universal Postal Union | World Meteorological Organization | Treaty on the Non-Proliferation of Nuclear Weapons | International Bank for Reconstruction and Development | Organisation of African, Caribbean and Pacific States | African Development Bank | International Telecommunication Union | United Nations–African Union Hybrid Operation in Darfur | World Customs Organization | International Finance Corporation | Southern African Development Community | International Development Association | Organisation for the Prohibition of Chemical Weapons | International Centre for Settlement of Investment Disputes | Multilateral Investment Guarantee Agency | African Continental Free Trade Area"
http://www.wikidata.org/entity/Q833,Malaysia,MY,MYS,330803,32447385,75.3,0.803,406305924656,2022-01-01 00:00:00+00:00,1963-09-16T00:00:00Z,left,Asia,federation | elective monarchy | federal monarchy | parliamentary monarchy | constitutional monarchy,Malay,Malaysian ringgit,5,United Nations | Association of Southeast Asian Nations | Commonwealth of Nations | UNESCO | World Health Organization | World Trade Organization | Interpol | Universal Postal Union | Organisation of Islamic Cooperation | International Civil Defence Organisation | World Meteorological Organization | Asia-Pacific Economic Cooperation | Treaty on the Non-Proliferation of Nuclear Weapons | Asian Development Bank | International Bank for Reconstruction and Development | International Hydrographic Organization | International Telecommunication Union | World Customs Organization | International Finance Corporation | International Development Association | Organisation for the Prohibition of Chemical Weapons | International Centre for Settlement of Investment Disputes | Multilateral Investment Guarantee Agency | Group on Earth Observations | ASEAN Regional Forum
http://www.wikidata.org/entity/Q826,Maldives,MV,MDV,298,436330,77.339,0.747,6189865408,2022-01-01 00:00:00+00:00,1968-11-11T00:00:00Z,left,Asia,,Maldivian,Maldivian rufiyaa,1,United Nations | Commonwealth of Nations | UNESCO | World Health Organization | World Trade Organization | Interpol | Universal Postal Union | Organisation of Islamic Cooperation | World Meteorological Organization | Treaty on the Non-Proliferation of Nuclear Weapons | Asian Development Bank | International Bank for Reconstruction and Development | International Telecommunication Union | Alliance of Small Island States | World Customs Organization | International Finance Corporation | International Development Association | Organisation for the Prohibition of Chemical Weapons | Multilateral Investment Guarantee Agency
http://www.wikidata.org/entity/Q912,Mali,ML,MLI,1240192,20250833,57.966,0.428,18827176532,2022-01-01 00:00:00+00:00,1960-09-22T00:00:00Z,right,Africa,,Bambara | Fula | Senufo | Bozo | Maninka | Minyanka | Soninke | Kassonke | Hassaniya Arabic | Songhay | Dogon | Tamasheq | Bobo,West African CFA franc,7,"United Nations | African Union | UNESCO | World Health Organization | World Trade Organization | Interpol | Universal Postal Union | Organisation of Islamic Cooperation | Organisation internationale de la Francophonie | International Civil Defence Organisation | World Meteorological Organization | Treaty on the Non-Proliferation of Nuclear Weapons | International Bank for Reconstruction and Development | Economic Community of West African States | Organisation of African, Caribbean and Pacific States | African Development Bank | International Telecommunication Union | United Nations–African Union Hybrid Operation in Darfur | World Customs Organization | International Finance Corporation | International Development Association | Organisation for the Prohibition of Chemical Weapons | International Centre for Settlement of Investment Disputes | Multilateral Investment Guarantee Agency | OHADA | AFRISTAT | African Groundnut Council | Group on Earth Observations | African Continental Free Trade Area"
http://www.wikidata.org/entity/Q233,Malta,MT,MLT,316,553214,81.79756,0.918,17765270015,2022-01-01 00:00:00+00:00,1964-09-21T00:00:00Z,left,Europe,parliamentary democracy,English | Maltese,euro,1,European Union | United Nations | Commonwealth of Nations | UNESCO | World Health Organization | World Trade Organization | Interpol | Council of Europe | Universal Postal Union | Visa Waiver Program | Organization for Security and Co-operation in Europe | International Civil Defence Organisation | World Meteorological Organization | Treaty on the Non-Proliferation of Nuclear Weapons | International Bank for Reconstruction and Development | International Hydrographic Organization | International Telecommunication Union | International Centre for Migration Policy Development | World Customs Organization | International Finance Corporation | Eurocontrol | Australia Group | Organisation for the Prohibition of Chemical Weapons | International Centre for Settlement of Investment Disputes | Multilateral Investment Guarantee Agency | Nuclear Suppliers Group | Schengen Area | Group on Earth Observations
http://www.wikidata.org/entity/Q709,Marshall Islands,MH,MHL,181.43,53127,65.23902,0.639,279667900,2022-01-01 00:00:00+00:00,1986-10-21T00:00:00Z,right,Oceania,,English | Marshallese,United States dollar | SOV,4,"United Nations | UNESCO | World Health Organization | Interpol | Treaty on the Non-Proliferation of Nuclear Weapons | Asian Development Bank | International Bank for Reconstruction and Development | Organisation of African, Caribbean and Pacific States | International Telecommunication Union | Alliance of Small Island States | International Finance Corporation | International Development Association | Organisation for the Prohibition of Chemical Weapons"
http://www.wikidata.org/entity/Q1025,Mauritania,MR,MRT,1030700,4736139,63.238,0.556,10375460680,2022-01-01 00:00:00+00:00,1960-11-28T00:00:00Z,right,Africa,,Arabic,Mauritanian ouguiya,4,"United Nations | African Union | League of Arab States | UNESCO | World Health Organization | World Trade Organization | Interpol | Universal Postal Union | Organisation of Islamic Cooperation | Organisation internationale de la Francophonie | International Civil Defence Organisation | World Meteorological Organization | Treaty on the Non-Proliferation of Nuclear Weapons | International Bank for Reconstruction and Development | Organisation of African, Caribbean and Pacific States | African Development Bank | Arab Maghreb Union | International Telecommunication Union | World Customs Organization | Arab Monetary Fund | International Finance Corporation | International Development Association | Organisation for the Prohibition of Chemical Weapons | International Centre for Settlement of Investment Disputes | Multilateral Investment Guarantee Agency | Arab Fund for Economic and Social Development | AFRISTAT | Arab Bank for Economic Development in Africa | African Continental Free Trade Area"
http://www.wikidata.org/entity/Q1027,Mauritius,MU,MUS,2040,1264613,74.39488,0.802,12898307089,2022-01-01 00:00:00+00:00,1968-03-12T00:00:00Z,left,Africa,parliamentary republic,French | English,Mauritian rupee,3,"United Nations | African Union | Commonwealth of Nations | UNESCO | World Health Organization | World Trade Organization | Interpol | Universal Postal Union | Organisation internationale de la Francophonie | International Civil Defence Organisation | World Meteorological Organization | Treaty on the Non-Proliferation of Nuclear Weapons | International Bank for Reconstruction and Development | International Hydrographic Organization | Organisation of African, Caribbean and Pacific States | African Development Bank | International Telecommunication Union | Alliance of Small Island States | World Customs Organization | International Finance Corporation | Southern African Development Community | International Development Association | Organisation for the Prohibition of Chemical Weapons | International Centre for Settlement of Investment Disputes | Multilateral Investment Guarantee Agency | Indian Ocean Commission | Group on Earth Observations | African Continental Free Trade Area"
http://www.wikidata.org/entity/Q96,Mexico,MX,MEX,1964375,132274416,75,0.758,1414187193992,2022-01-01 00:00:00+00:00,1810-09-16T00:00:00Z,right,North America,empire | presidential system | federal republic | constitutional republic | democratic republic,Spanish | Nahuatl | Yucatec Maya,peso,3,United Nations | Q4264 | International Red Cross and Red Crescent Movement | UNESCO | World Health Organization | World Trade Organization | Interpol | Universal Postal Union | G20 | National Aeronautics and Space Administration | United Nations Economic Commission for Latin America and the Caribbean | International Olympic Committee | Organization for Economic Cooperation and Development | International Atomic Energy Agency | International Criminal Court | International Coffee Organization | Food and Agriculture Organization | Non-Aligned Movement | Organization of American States | International Civil Aviation Organization | World Meteorological Organization | Asia-Pacific Economic Cooperation | North American Free Trade Agreement | UN Trade and Development | Treaty on the Non-Proliferation of Nuclear Weapons | Central American Bank for Economic Integration | International Bank for Reconstruction and Development | International Hydrographic Organization | Bank for International Settlements | International Telecommunication Union | American Convention on Human Rights | International Organization for Migration | World Customs Organization | Latin American Integration Association | International Finance Corporation | International Fund for Agricultural Development | Australia Group | International Development Association | Organisation for the Prohibition of Chemical Weapons | Rio Group | Group of 15 | Multilateral Investment Guarantee Agency | Community of Latin American and Caribbean States | International Trade Union Confederation | Inter-American Development Bank | Nuclear Suppliers Group | Conference on Disarmament | Agency for the Prohibition of Nuclear Weapons in Latin America and the Caribbean | Caribbean Development Bank | Group on Earth Observations | United States–Mexico–Canada Agreement
http://www.wikidata.org/entity/Q217,Moldova,MD,MDA,33843.5,2409207,71.61,0.767,14420947884,2022-01-01 00:00:00+00:00,1991-08-27T00:00:00Z,right,Europe,parliamentary republic,Romanian,Moldovan leu,2,United Nations | Commonwealth of Independent States | UNESCO | World Health Organization | World Trade Organization | Interpol | Council of Europe | Universal Postal Union | Organization for Security and Co-operation in Europe | Organisation internationale de la Francophonie | World Meteorological Organization | Treaty on the Non-Proliferation of Nuclear Weapons | International Bank for Reconstruction and Development | GUAM Organization for Democracy and Economic Development | International Telecommunication Union | Organization of the Black Sea Economic Cooperation | World Customs Organization | International Finance Corporation | Eurocontrol | International Development Association | Organisation for the Prohibition of Chemical Weapons | International Centre for Settlement of Investment Disputes | Multilateral Investment Guarantee Agency | Commonwealth of Independent States Free Trade Area | Group on Earth Observations
http://www.wikidata.org/entity/Q235,Monaco,MC,MCO,2.08,38857,,,8596156574,2021-01-01 00:00:00+00:00,1297-01-15T00:00:00Z,right,Europe,constitutional monarchy | hereditary monarchy,French,euro,1,United Nations | UNESCO | World Health Organization | Interpol | Council of Europe | Universal Postal Union | Visa Waiver Program | Organization for Security and Co-operation in Europe | Organisation internationale de la Francophonie | International Civil Defence Organisation | World Meteorological Organization | Treaty on the Non-Proliferation of Nuclear Weapons | International Hydrographic Organization | International Telecommunication Union | Eurocontrol | Organisation for the Prohibition of Chemical Weapons
http://www.wikidata.org/entity/Q711,Mongolia,MN,MNG,1564116,3409939,73,0.739,16810883361,2022-01-01 00:00:00+00:00,1992-02-12T00:00:00Z,right,Asia,parliamentary system,Mongolian,Mongolian tögrög,2,United Nations | UNESCO | World Health Organization | World Trade Organization | Interpol | Universal Postal Union | Organization for Security and Co-operation in Europe | International Civil Defence Organisation | World Meteorological Organization | Treaty on the Non-Proliferation of Nuclear Weapons | Asian Development Bank | International Bank for Reconstruction and Development | COMECON | International Telecommunication Union | United Nations–African Union Hybrid Operation in Darfur | World Customs Organization | International Finance Corporation | International Development Association | Organisation for the Prohibition of Chemical Weapons | International Centre for Settlement of Investment Disputes | Multilateral Investment Guarantee Agency | Group on Earth Observations | ASEAN Regional Forum
http://www.wikidata.org/entity/Q236,Montenegro,ME,MNE,13883,617213,77.116,0.832,6095978868,2022-01-01 00:00:00+00:00,2006-06-03T00:00:00Z,right,Europe,republic,Montenegrin,euro,6,United Nations | NATO | UNESCO | World Health Organization | World Trade Organization | Interpol | Council of Europe | Universal Postal Union | Organization for Security and Co-operation in Europe | World Meteorological Organization | Treaty on the Non-Proliferation of Nuclear Weapons | International Bank for Reconstruction and Development | International Hydrographic Organization | International Telecommunication Union | World Customs Organization | International Finance Corporation | Eurocontrol | International Development Association | Organisation for the Prohibition of Chemical Weapons | International Centre for Settlement of Investment Disputes | Multilateral Investment Guarantee Agency | Montenegro–Ukraine Free Trade Area
http://www.wikidata.org/entity/Q1028,Morocco,MA,MAR,446550,36828330,75.31,0.683,134181587770,2022-01-01 00:00:00+00:00,0789-01-01T00:00:00Z,right,Africa,constitutional monarchy,Arabic | Standard Moroccan Tamazight,Moroccan dirham,4,United Nations | African Union | League of Arab States | UNESCO | World Health Organization | World Trade Organization | Interpol | Universal Postal Union | Maghreb | International Atomic Energy Agency | Organisation of Islamic Cooperation | Organisation internationale de la Francophonie | International Civil Defence Organisation | World Meteorological Organization | Treaty on the Non-Proliferation of Nuclear Weapons | International Bank for Reconstruction and Development | International Hydrographic Organization | African Development Bank | Arab Maghreb Union | International Telecommunication Union | World Customs Organization | Arab Monetary Fund | International Finance Corporation | Eurocontrol | International Development Association | Organisation for the Prohibition of Chemical Weapons | International Centre for Settlement of Investment Disputes | Multilateral Investment Guarantee Agency | Arab Fund for Economic and Social Development | Arab Bank for Economic Development in Africa | Group on Earth Observations | African Continental Free Trade Area
http://www.wikidata.org/entity/Q1029,Mozambique,MZ,MOZ,801590,29668834,58.311,0.446,17851491428,2022-01-01 00:00:00+00:00,1975-06-25T00:00:00Z,left,Africa,,Portuguese,Mozambican metical,7,"United Nations | African Union | Commonwealth of Nations | UNESCO | World Health Organization | World Trade Organization | Interpol | Universal Postal Union | Organisation of Islamic Cooperation | World Meteorological Organization | Community of Portuguese Language Countries | Treaty on the Non-Proliferation of Nuclear Weapons | International Bank for Reconstruction and Development | International Hydrographic Organization | Organisation of African, Caribbean and Pacific States | African Development Bank | International Telecommunication Union | World Customs Organization | International Finance Corporation | Southern African Development Community | International Development Association | Organisation for the Prohibition of Chemical Weapons | International Centre for Settlement of Investment Disputes | Multilateral Investment Guarantee Agency | African Continental Free Trade Area"
http://www.wikidata.org/entity/Q836,Myanmar,MM,MMR,676577.2,53370609,69.62,0.585,59364362541,2022-01-01 00:00:00+00:00,1948-01-04T00:00:00Z,right,Asia,republic,Burmese,kyat,5,United Nations | Association of Southeast Asian Nations | UNESCO | World Health Organization | World Trade Organization | Interpol | Universal Postal Union | World Meteorological Organization | Asian Development Bank | International Bank for Reconstruction and Development | International Hydrographic Organization | International Telecommunication Union | World Customs Organization | International Finance Corporation | Bay of Bengal Initiative for Multi-Sectoral Technical and Economic Cooperation | International Development Association | Organisation for the Prohibition of Chemical Weapons | Multilateral Investment Guarantee Agency | ASEAN Regional Forum
http://www.wikidata.org/entity/Q1030,Namibia,NA,NAM,825615,2533794,64.388,0.615,12607436976,2022-01-01 00:00:00+00:00,1990-01-01T00:00:00Z,left,Africa,,English,rand | Namibian dollar,4,"United Nations | African Union | Commonwealth of Nations | UNESCO | World Health Organization | World Trade Organization | Interpol | Universal Postal Union | World Meteorological Organization | Treaty on the Non-Proliferation of Nuclear Weapons | International Bank for Reconstruction and Development | Organisation of African, Caribbean and Pacific States | African Development Bank | International Telecommunication Union | United Nations–African Union Hybrid Operation in Darfur | World Customs Organization | International Finance Corporation | Southern African Development Community | Organisation for the Prohibition of Chemical Weapons | Multilateral Investment Guarantee Agency | Southern African Customs Union | African Continental Free Trade Area"
http://www.wikidata.org/entity/Q697,Nauru,NR,NRU,21,13650,64,,150922211,2022-01-01 00:00:00+00:00,1968-01-31T00:00:00Z,left,Oceania,,English | Nauruan,Australian dollar,0,"United Nations | Commonwealth of Nations | UNESCO | World Health Organization | Interpol | Universal Postal Union | World Meteorological Organization | Treaty on the Non-Proliferation of Nuclear Weapons | Asian Development Bank | Organisation of African, Caribbean and Pacific States | International Telecommunication Union | Alliance of Small Island States | Organisation for the Prohibition of Chemical Weapons"
http://www.wikidata.org/entity/Q837,Nepal,NP,NPL,147181.254346,29164578,72.12,0.602,40828247302,2022-01-01 00:00:00+00:00,2008-05-28T00:00:00Z,left,Asia,people's republic | federal republic,Nepali,Nepalese rupee,2,United Nations | UNESCO | World Health Organization | World Trade Organization | Interpol | Universal Postal Union | World Meteorological Organization | Treaty on the Non-Proliferation of Nuclear Weapons | Asian Development Bank | International Bank for Reconstruction and Development | International Telecommunication Union | United Nations–African Union Hybrid Operation in Darfur | World Customs Organization | International Finance Corporation | Bay of Bengal Initiative for Multi-Sectoral Technical and Economic Cooperation | International Development Association | Organisation for the Prohibition of Chemical Weapons | International Centre for Settlement of Investment Disputes | Multilateral Investment Guarantee Agency | Group on Earth Observations
http://www.wikidata.org/entity/Q664,New Zealand,NZ,NZL,268021,5307800,81.61244,0.937,247234053739,2022-01-01 00:00:00+00:00,1841-05-03T00:00:00Z,left,Oceania,parliamentary monarchy,English | New Zealand Sign Language | Māori,New Zealand dollar,1,United Nations | Commonwealth of Nations | UNESCO | World Health Organization | World Trade Organization | Interpol | Universal Postal Union | Organization for Economic Cooperation and Development | Visa Waiver Program | World Meteorological Organization | Asia-Pacific Economic Cooperation | Treaty on the Non-Proliferation of Nuclear Weapons | Asian Development Bank | International Bank for Reconstruction and Development | International Hydrographic Organization | Southeast Asia Treaty Organization | ANZUS | International Telecommunication Union | World Customs Organization | International Finance Corporation | Australia Group | International Energy Agency | International Development Association | Organisation for the Prohibition of Chemical Weapons | International Centre for Settlement of Investment Disputes | Multilateral Investment Guarantee Agency | Missile Technology Control Regime | Nuclear Suppliers Group | ANZUK | ABCANZ Armies | AUSCANNZUKUS | Air Force Interoperability Council | Combined Communications-Electronics Board | Group on Earth Observations | The Technical Cooperation Program | ASEAN Regional Forum | Five Eyes
http://www.wikidata.org/entity/Q811,Nicaragua,NI,NIC,120340,5142098,75,0.667,15671583878,2022-01-01 00:00:00+00:00,1821-01-01T00:00:00Z,right,North America,republic,Spanish,Nicaraguan córdoba,3,United Nations | UNESCO | World Health Organization | World Trade Organization | Interpol | Universal Postal Union | Organization of American States | International Civil Defence Organisation | World Meteorological Organization | Treaty on the Non-Proliferation of Nuclear Weapons | Central American Bank for Economic Integration | Central American Common Market | International Bank for Reconstruction and Development | International Telecommunication Union | World Customs Organization | International Finance Corporation | International Development Association | Organisation for the Prohibition of Chemical Weapons | International Centre for Settlement of Investment Disputes | Multilateral Investment Guarantee Agency | International Regional Organization for Agricultural Health | Agency for the Prohibition of Nuclear Weapons in Latin America and the Caribbean
http://www.wikidata.org/entity/Q1032,Niger,NE,NER,1267000,21477348,60.058,0.4,13969605583,2022-01-01 00:00:00+00:00,1960-01-01T00:00:00Z,right,Africa,,Hausa,West African CFA franc,8,"United Nations | African Union | UNESCO | World Health Organization | World Trade Organization | Interpol | Universal Postal Union | Organisation of Islamic Cooperation | Organisation internationale de la Francophonie | International Civil Defence Organisation | World Meteorological Organization | Treaty on the Non-Proliferation of Nuclear Weapons | International Bank for Reconstruction and Development | Economic Community of West African States | Organisation of African, Caribbean and Pacific States | African Development Bank | International Telecommunication Union | World Customs Organization | International Finance Corporation | International Development Association | Organisation for the Prohibition of Chemical Weapons | International Centre for Settlement of Investment Disputes | Conseil de l'Entente | Multilateral Investment Guarantee Agency | OHADA | Lake Chad Basin Commission | AFRISTAT | African Groundnut Council | Group on Earth Observations | Multinational Joint Task Force | African Continental Free Trade Area"
http://www.wikidata.org/entity/Q1033,Nigeria,NG,NGA,923768,211400708,53.428,0.535,477386120636,2022-01-01 00:00:00+00:00,1963-10-01T00:00:00Z,right,Africa,federal republic,English,naira,5,"United Nations | African Union | Commonwealth of Nations | Organization of the Petroleum Exporting Countries | UNESCO | World Health Organization | World Trade Organization | Interpol | Universal Postal Union | Organisation of Islamic Cooperation | International Civil Defence Organisation | World Meteorological Organization | Treaty on the Non-Proliferation of Nuclear Weapons | International Bank for Reconstruction and Development | Economic Community of West African States | International Hydrographic Organization | Organisation of African, Caribbean and Pacific States | African Development Bank | International Telecommunication Union | United Nations–African Union Hybrid Operation in Darfur | World Customs Organization | International Finance Corporation | International Development Association | Organisation for the Prohibition of Chemical Weapons | International Centre for Settlement of Investment Disputes | Multilateral Investment Guarantee Agency | Gulf of Guinea Commission | Lake Chad Basin Commission | African Groundnut Council | Group on Earth Observations | Multinational Joint Task Force | African Continental Free Trade Area"
http://www.wikidata.org/entity/Q423,North Korea,KP,PRK,120540,26418204,71.685,,,,1948-09-09T00:00:00Z,right,Asia,republic | one-party state | unitary state | Juche | socialist state | family dictatorship | communist dictatorship,Korean | North Korean standard language,North Korean won,3,United Nations | International Red Cross and Red Crescent Movement | UNESCO | World Health Organization | International Organization for Standardization | Universal Postal Union | International Olympic Committee | UN Tourism | Food and Agriculture Organization | Non-Aligned Movement | International Civil Aviation Organization | World Meteorological Organization | Interparliamentary Union | World Intellectual Property Organization | UN Trade and Development | states with nuclear weapons | International Maritime Organization | International Hydrographic Organization | International Telecommunication Union | United Nations Industrial Development Organization | Group of 77 | International Fund for Agricultural Development | World Federation of Trade Unions | ASEAN Regional Forum | International Telecommunications Satellite Organization
http://www.wikidata.org/entity/Q221,North Macedonia,MK,MKD,25713,1836713,75.703,0.77,13563132057,2022-01-01 00:00:00+00:00,1991-01-01T00:00:00Z,right,Europe,parliamentary republic,Albanian | Macedonian,Macedonian denar,6,United Nations | NATO | UNESCO | World Health Organization | World Trade Organization | Interpol | Council of Europe | Universal Postal Union | Organization for Security and Co-operation in Europe | Organisation internationale de la Francophonie | World Meteorological Organization | Treaty on the Non-Proliferation of Nuclear Weapons | International Bank for Reconstruction and Development | International Telecommunication Union | International Centre for Migration Policy Development | World Customs Organization | International Finance Corporation | Eurocontrol | International Holocaust Remembrance Alliance | International Development Association | Organisation for the Prohibition of Chemical Weapons | International Centre for Settlement of Investment Disputes | Multilateral Investment Guarantee Agency
http://www.wikidata.org/entity/Q20,Norway,NO,NOR,385207,5627400,82.50976,0.966,579267365866,2022-01-01 00:00:00+00:00,0900-01-01T00:00:00Z,right,Europe,constitutional monarchy | representative democracy,Norwegian | Nynorsk | Bokmål | Sámi,Norwegian krone,4,United Nations | NATO | UNESCO | World Health Organization | World Trade Organization | Interpol | Council of Europe | European Economic Area | Universal Postal Union | Organization for Economic Cooperation and Development | European Space Agency | Visa Waiver Program | Organization for Security and Co-operation in Europe | 1990 Schengen Convention | Nordic Council | European Free Trade Association | World Meteorological Organization | Treaty on the Non-Proliferation of Nuclear Weapons | Asian Development Bank | International Bank for Reconstruction and Development | International Hydrographic Organization | Bank for International Settlements | African Development Bank | International Telecommunication Union | World Customs Organization | EFTA Court | International Finance Corporation | Eurocontrol | Arctic Council | Australia Group | Council of the Baltic Sea States | International Holocaust Remembrance Alliance | International Energy Agency | International Development Association | Organisation for the Prohibition of Chemical Weapons | International Centre for Settlement of Investment Disputes | Multilateral Investment Guarantee Agency | Missile Technology Control Regime | CGIAR | European Payments Union | Nuclear Suppliers Group | Global Biodiversity Information Facility | Strategic Airlift Capability | Treaty on Open Skies | Schengen Area | Nordic Battle Group | Movement Coordination Centre Europe | Barents Euro-Arctic Council | Group on Earth Observations | Q131720477
http://www.wikidata.org/entity/Q842,Oman,OM,OMN,309500,4829480,77.029,0.816,114667360208,2022-01-01 00:00:00+00:00,1970-07-23T00:00:00Z,right,Asia,absolute monarchy,Arabic,Omani rial,4,United Nations | League of Arab States | UNESCO | World Health Organization | World Trade Organization | Interpol | Universal Postal Union | Organisation of Islamic Cooperation | International Civil Defence Organisation | World Meteorological Organization | World Intellectual Property Organization | Treaty on the Non-Proliferation of Nuclear Weapons | International Bank for Reconstruction and Development | International Maritime Organization | United Nations Convention on the Law of the Sea | Cooperation Council for the Arab States of the Persian Gulf | International Hydrographic Organization | International Telecommunication Union | International Renewable Energy Agency | International Organization for Migration | World Customs Organization | Arab Monetary Fund | International Finance Corporation | International Fund for Agricultural Development | International Development Association | Organisation for the Prohibition of Chemical Weapons | International Centre for Settlement of Investment Disputes | Multilateral Investment Guarantee Agency | Arab Fund for Economic and Social Development | Arab Bank for Economic Development in Africa | Arab Information and Communication Technologies Organization | Group on Earth Observations | Q12183902
http://www.wikidata.org/entity/Q843,Pakistan,PK,PAK,881913,223773700,62.727,0.544,376532751807,2022-01-01 00:00:00+00:00,1947-08-14T00:00:00Z,left,Asia,federal republic | parliamentary republic,Urdu | English,Pakistani rupee,4,United Nations | Commonwealth of Nations | UNESCO | World Health Organization | World Trade Organization | Interpol | Universal Postal Union | Organisation of Islamic Cooperation | International Civil Defence Organisation | World Meteorological Organization | Asian Development Bank | states with nuclear weapons | International Bank for Reconstruction and Development | International Hydrographic Organization | Southeast Asia Treaty Organization | International Telecommunication Union | United Nations–African Union Hybrid Operation in Darfur | Shanghai Cooperation Organisation | World Customs Organization | International Finance Corporation | Organisation for the Prohibition of Chemical Weapons | International Centre for Settlement of Investment Disputes | Multilateral Investment Guarantee Agency | Group on Earth Observations | ASEAN Regional Forum
http://www.wikidata.org/entity/Q695,Palau,PW,PLW,465.550362,21729,69.12927,0.767,217800000,2021-01-01 00:00:00+00:00,1994-10-01T00:00:00Z,right,Insular Oceania | Oceania,,English | Japanese | Palauan,United States dollar,3,"United Nations | UNESCO | World Health Organization | Treaty on the Non-Proliferation of Nuclear Weapons | Asian Development Bank | International Bank for Reconstruction and Development | Organisation of African, Caribbean and Pacific States | Alliance of Small Island States | World Customs Organization | International Finance Corporation | International Development Association | Organisation for the Prohibition of Chemical Weapons | Multilateral Investment Guarantee Agency"
http://www.wikidata.org/entity/Q219060,Palestine,PS,PSE,6020,5227193,73,0.715,19111900000,2022-01-01 00:00:00+00:00,1988-11-15T00:00:00Z,right,Asia,parliamentary republic,Arabic,new shekel,3,League of Arab States | UNESCO | Interpol | Organisation of Islamic Cooperation | International Civil Defence Organisation | World Customs Organization | Arab Monetary Fund | Organisation for the Prohibition of Chemical Weapons | Arab Fund for Economic and Social Development | Arab Bank for Economic Development in Africa
http://www.wikidata.org/entity/Q804,Panama,PA,PAN,74177.3,4570133,77,0.805,76522511781,2022-01-01 00:00:00+00:00,1903-01-01T00:00:00Z,right,North America,presidential system,Spanish,United States dollar | Panamanian balboa,3,United Nations | UNESCO | World Health Organization | World Trade Organization | Interpol | Universal Postal Union | Organization of American States | World Meteorological Organization | Treaty on the Non-Proliferation of Nuclear Weapons | Central American Bank for Economic Integration | International Bank for Reconstruction and Development | International Telecommunication Union | World Customs Organization | International Finance Corporation | International Development Association | Organisation for the Prohibition of Chemical Weapons | International Centre for Settlement of Investment Disputes | Multilateral Investment Guarantee Agency | International Regional Organization for Agricultural Health | Agency for the Prohibition of Nuclear Weapons in Latin America and the Caribbean | Group on Earth Observations
http://www.wikidata.org/entity/Q691,Papua New Guinea,PG,PNG,462840,8935000,66,0.558,30633444295,2022-01-01 00:00:00+00:00,1975-01-01T00:00:00Z,left,Oceania,,English | Hiri Motu | Tok Pisin | Papua New Guinean Sign Language,kina,4,"United Nations | Commonwealth of Nations | UNESCO | World Health Organization | World Trade Organization | Interpol | Universal Postal Union | World Meteorological Organization | Asia-Pacific Economic Cooperation | Treaty on the Non-Proliferation of Nuclear Weapons | Asian Development Bank | International Bank for Reconstruction and Development | International Hydrographic Organization | Organisation of African, Caribbean and Pacific States | International Telecommunication Union | United Nations–African Union Hybrid Operation in Darfur | Alliance of Small Island States | World Customs Organization | International Finance Corporation | International Development Association | Organisation for the Prohibition of Chemical Weapons | International Centre for Settlement of Investment Disputes | Multilateral Investment Guarantee Agency | ASEAN Regional Forum"
http://www.wikidata.org/entity/Q733,Paraguay,PY,PRY,406756,6811297,70,0.717,41722295362,2022-01-01 00:00:00+00:00,1811-01-01T00:00:00Z,right,South America,,Spanish | Guarani,Paraguayan guaraní,3,United Nations | Union of South American Nations | Q4264 | UNESCO | World Health Organization | World Trade Organization | Interpol | Universal Postal Union | Organization of American States | World Meteorological Organization | Treaty on the Non-Proliferation of Nuclear Weapons | International Bank for Reconstruction and Development | International Telecommunication Union | Andean Community | World Customs Organization | International Finance Corporation | International Development Association | Organisation for the Prohibition of Chemical Weapons | International Centre for Settlement of Investment Disputes | Multilateral Investment Guarantee Agency | Agency for the Prohibition of Nuclear Weapons in Latin America and the Caribbean | Group on Earth Observations
